Dist. ID,Group,Year,Total Mathematics Number Tested,Total Mathematics Avg Scale Score,Total Reading ,Total Reading Average Scale Score,Total Writing ,Total Writing Avg Total Writing Scale Score
218,Female,2008,58,263.4,58,252.4,58,262.8
218,Regional Sch Dist 18,2009,111,269.4,109,249.2,112,260.8
218,Male,2009,49,263.4,47,237.6,49,242.1
218,Female,2009,62,274.1,62,257.9,63,275.3
218,Regional Sch Dist 18,2010,109,276.9,110,253.8,110,264.5
218,Male,2010,47,276.8,48,255.6,48,249.7
218,Female,2010,62,277,62,252.4,62,275.9
218,Regional Sch Dist 18,2011,118,285.3,118,260.5,119,269.3
218,Male,2011,60,278.5,60,254.9,60,251.7
218,Female,2011,58,292.3,58,266.3,59,287.3
218,Regional Sch Dist 18,2012,100,275.9,97,258.4,101,263.5
218,Male,2012,49,266.7,48,243,49,248.6
218,Female,2012,51,284.8,49,273.6,52,277.5
218,Regional Sch Dist 18,2013,117,288.8,117,264.6,125,255.4
218,Male,2013,66,294,66,268.2,68,255.5
218,Female,2013,51,282,51,260.1,57,255.2
241,CREC,2006,145,252.9,145,238.5,145,253.6
241,Male,2006,63,259.4,63,237.4,63,249.3
241,Female,2006,82,248,82,239.3,82,256.9
241,CREC,2007,136,250.5,136,235.9,136,253.6
241,Male,2007,69,253.7,69,233,69,244.2
241,Female,2007,67,247.3,67,238.8,67,263.2
241,CREC,2008,140,250.8,140,235.6,139,259.1
241,Male,2008,68,253.2,68,235.8,67,253.3
241,Female,2008,72,248.6,72,235.4,72,264.5
241,CREC,2009,146,253.7,144,242.9,147,258.8
241,Male,2009,70,257.6,69,240,71,246.3
241,Female,2009,76,250.1,75,245.5,76,270.5
241,CREC,2010,134,265.4,131,252.2,135,257.7
241,Male,2010,68,272.5,66,257.6,68,256.7
241,Female,2010,66,258.2,65,246.8,67,258.6
241,CREC,2011,142,261,141,253.8,146,256.8
241,Male,2011,77,263.6,76,253.4,79,243.6
241,Female,2011,65,257.9,65,254.3,67,272.4
241,CREC,2012,193,256.8,189,248.8,208,248.5
241,Male,2012,97,253.4,93,245,108,236.6
241,Female,2012,96,260.2,96,252.5,100,261.3
241,CREC,2013,256,258,253,249.7,276,249.9
241,Male,2013,126,254.9,124,245.3,138,240.8
241,Female,2013,130,261,129,254,138,259
243,CES,2006,39,218.2,39,221.9,38,232.1
243,Male,2006,-,-,-,-,-,-
243,Female,2006,21,218.1,21,228.8,21,248
243,CES,2007,39,248.5,39,237.9,39,228.7
243,Male,2007,20,253,20,249.8,20,227.2
243,Female,2007,-,-,-,-,-,-
243,CES,2008,37,250.2,37,224.6,37,229.9
243,Male,2008,-,-,-,-,-,-
243,Female,2008,20,254.4,20,234.3,20,239
243,CES,2009,39,245.7,39,238.3,39,247.1
243,Male,2009,22,248.5,22,241,22,246.5
243,Female,2009,-,-,-,-,-,-
243,CES,2010,50,250.4,49,228.8,50,236.9
243,Male,2010,24,258.3,23,227.5,24,231.4
243,Female,2010,26,243.1,26,229.8,26,241.9
243,CES,2011,45,270,43,251.5,47,254.4
243,Male,2011,-,-,-,-,20,240.1
243,Female,2011,27,264.1,26,250.5,27,265.1
243,CES,2012,35,272.9,34,241,34,248.6
243,Male,2012,-,-,-,-,-,-
243,Female,2012,-,-,-,-,-,-
243,CES,2013,46,272.7,45,245.4,46,252.8
243,Male,2013,20,276.2,20,240.6,20,248
243,Female,2013,26,270.1,25,249.3,26,256.5
244,ACES,2006,67,234.1,67,228,66,254.4
244,Male,2006,28,245.5,28,229.4,28,248.6
244,Female,2006,39,226,39,227.1,38,258.7
244,ACES,2007,69,237.9,69,228.2,69,240.7
244,Male,2007,42,234.5,42,220.5,42,226.8
244,Female,2007,27,243.3,27,240.3,27,262.4
244,ACES,2008,70,257.1,70,235.5,70,256.7
244,Male,2008,29,264.6,29,232.8,29,246.2
244,Female,2008,41,251.8,41,237.4,41,264.2
244,ACES,2009,64,243.5,64,229.9,65,252.1
244,Male,2009,27,238.8,27,218.4,28,231.4
244,Female,2009,37,246.8,37,238.3,37,267.8
244,ACES,2010,68,252,68,233.9,71,255.4
244,Male,2010,30,240.8,30,223.7,32,229
244,Female,2010,38,260.9,38,242,39,277
244,ACES,2011,71,238.6,73,229.8,72,246.3
244,Male,2011,33,251.8,34,231.1,34,242.3
244,Female,2011,38,227.1,39,228.7,38,249.9
244,ACES,2012,71,250.7,71,235.8,72,259
244,Male,2012,26,254.9,26,226,27,249.9
244,Female,2012,45,248.3,45,241.4,45,264.5
244,ACES,2013,71,218.7,70,223.4,71,234.8
244,Male,2013,35,217.2,34,221.9,35,227.8
244,Female,2013,36,220.1,36,224.9,36,241.6
245,LEARN,2006,88,227.7,88,228.6,83,242.3
245,Male,2006,47,235.1,47,225.3,44,233.4
245,Female,2006,41,219.2,41,232.3,39,252.2
245,LEARN,2007,80,237.5,80,228.4,80,238.7
245,Male,2007,32,233.5,32,215.7,32,221.8
245,Female,2007,48,240.2,48,236.9,48,249.9
245,LEARN,2008,83,239.5,83,235.9,83,243.8
245,Male,2008,44,240.1,44,232.1,44,228.6
245,Female,2008,39,238.8,39,240.2,39,261
245,LEARN,2009,76,234.7,74,240.1,78,248.1
245,Male,2009,33,230.7,30,237.4,32,236.1
245,Female,2009,43,237.8,44,242,46,256.5
245,LEARN,2010,90,248.8,89,241.6,90,260.2
245,Male,2010,37,263.9,37,251.6,37,257.5
245,Female,2010,53,238.3,52,234.5,53,262.1
245,LEARN,2011,82,254.5,82,242.1,81,248.1
245,Male,2011,45,250,45,233.3,44,230.2
245,Female,2011,37,259.9,37,252.8,37,269.3
245,LEARN,2012,89,265.7,87,254.4,91,255.2
245,Male,2012,44,259.9,43,244.1,45,242.6
245,Female,2012,45,271.4,44,264.5,46,267.5
245,LEARN,2013,85,253.2,83,241.3,86,236.5
245,Male,2013,40,247.4,38,233.9,41,220.1
245,Female,2013,45,258.4,45,247.5,45,251.4
261,Jumoke Academy,2006,41,241.6,41,215.7,41,252.2
261,Male,2006,-,-,-,-,-,-
261,Female,2006,22,228,22,211.1,22,253.8
261,Jumoke Academy,2007,45,240.4,45,214.6,45,241.2
261,Male,2007,22,236.9,22,207.5,22,227.9
261,Female,2007,23,243.7,23,221.3,23,253.8
261,Jumoke Academy,2008,46,245.3,46,218,46,235
261,Male,2008,20,262.6,20,221.4,20,228
261,Female,2008,26,232,26,215.3,26,240.5
261,Jumoke Academy,2009,44,214.9,44,218.8,45,237.8
261,Male,2009,21,214.4,21,216.5,22,225.2
261,Female,2009,23,215.4,23,220.9,23,249.8
261,Jumoke Academy,2010,45,242,45,226.4,45,263.9
261,Male,2010,24,233.3,24,219.7,24,244.8
261,Female,2010,21,251.8,21,234.2,21,285.7
261,Jumoke Academy,2011,42,264,43,252.2,44,277.1
261,Male,2011,-,-,-,-,-,-
261,Female,2011,25,254.9,25,248.5,25,276
261,Jumoke Academy,2012,47,265.3,47,244.6,47,260.3
261,Male,2012,24,283.9,24,256.8,24,264.8
261,Female,2012,23,245.9,23,231.9,23,255.5
261,Jumoke Academy,2013,48,267.9,48,254.1,48,283.8
261,Male,2013,-,-,-,-,-,-
261,Female,2013,30,265.6,30,251.6,30,287.9
263,Odyssey Community,2012,-,-,-,-,-,-
263,Male,2012,-,-,-,-,-,-
263,Female,2012,-,-,-,-,-,-
263,Odyssey Community,2013,34,232.1,34,221.1,34,226.6
263,Male,2013,-,-,-,-,-,-
263,Female,2013,21,240.7,21,222.9,21,230.2
264,Integrated Day,2006,32,224.3,33,234.4,33,247.8
264,Male,2006,-,-,-,-,-,-
264,Female,2006,-,-,-,-,-,-
264,Integrated Day,2007,33,213.9,33,218.7,32,242.7
264,Male,2007,-,-,-,-,-,-
264,Female,2007,-,-,-,-,-,-
264,Integrated Day,2008,33,241.8,33,248.5,33,244
264,Male,2008,-,-,-,-,-,-
264,Female,2008,-,-,-,-,-,-
264,Integrated Day,2009,32,212,32,228.7,32,243.1
264,Male,2009,-,-,-,-,-,-
264,Female,2009,-,-,-,-,-,-
264,Integrated Day,2010,32,216.8,32,223.8,33,232
264,Male,2010,-,-,-,-,-,-
264,Female,2010,-,-,-,-,-,-
264,Integrated Day,2011,32,228.8,32,220.3,32,229.5
264,Male,2011,21,230.1,21,220.3,21,227.5
264,Female,2011,-,-,-,-,-,-
264,Integrated Day,2012,33,232.4,33,230.8,33,240.8
264,Male,2012,20,237.9,20,233.5,20,242.3
264,Female,2012,-,-,-,-,-,-
264,Integrated Day,2013,33,238.1,32,243.6,33,252.2
264,Male,2013,-,-,-,-,-,-
264,Female,2013,20,240.8,20,250.1,20,267.1
270,Side By Side,2006,22,186.1,21,213.7,22,201.5
270,Male,2006,-,-,-,-,-,-
270,Female,2006,-,-,-,-,-,-
270,Side By Side,2007,22,237.8,22,223.5,22,251.7
270,Male,2007,-,-,-,-,-,-
270,Female,2007,-,-,-,-,-,-
270,Side By Side,2008,23,225.7,23,223.5,23,238.9
270,Male,2008,-,-,-,-,-,-
270,Female,2008,-,-,-,-,-,-
270,Side By Side,2009,24,211.9,24,216.9,24,217
270,Male,2009,-,-,-,-,-,-
270,Female,2009,-,-,-,-,-,-
270,Side By Side,2010,23,215.4,23,215.1,23,199.3
270,Male,2010,-,-,-,-,-,-
270,Female,2010,-,-,-,-,-,-
270,Side By Side,2011,23,247.2,23,226.2,23,241.5
270,Male,2011,-,-,-,-,-,-
270,Female,2011,-,-,-,-,-,-
270,Side By Side,2012,21,245.3,21,224.4,21,239.4
270,Male,2012,-,-,-,-,-,-
270,Female,2012,-,-,-,-,-,-
270,Side By Side,2013,22,236.9,22,231.6,23,232
270,Male,2013,-,-,-,-,-,-
270,Female,2013,-,-,-,-,-,-
279,Amistad Academy,2010,81,271.3,81,234.4,82,256.1
279,Male,2010,43,271.7,43,234.4,44,246.4
279,Female,2010,38,270.8,38,234.3,38,267.3
279,Amistad Academy,2011,76,276.4,75,233,76,244.7
279,Male,2011,45,284.3,45,238.2,44,247.8
279,Female,2011,31,264.8,30,225.2,32,240.5
279,Amistad Academy,2012,74,277.9,76,233.8,78,257.2
279,Male,2012,32,278.6,33,234.5,34,250.3
279,Female,2012,42,277.5,43,233.2,44,262.5
279,Amistad Academy,2013,85,268.5,84,225.6,86,235.4
279,Male,2013,43,264.7,42,224.6,44,227.2
279,Female,2013,42,272.4,42,226.6,42,244
280,New Beginnings,2006,39,208.7,39,204.5,39,248.5
280,Male,2006,20,210.8,20,206.1,20,237.8
280,Female,2006,-,-,-,-,-,-
280,New Beginnings,2007,39,241.9,39,224.8,38,261.7
280,Male,2007,-,-,-,-,-,-
280,Female,2007,21,248.9,21,228.5,21,268.1
280,New Beginnings,2008,39,215.8,39,203.7,39,231.7
280,Male,2008,-,-,-,-,-,-
280,Female,2008,24,220.9,24,209.2,24,240.1
280,New Beginnings,2009,37,227.6,36,206.5,37,236
280,Male,2009,20,218.4,-,-,20,224.8
280,Female,2009,-,-,-,-,-,-
280,New Beginnings,2010,40,227.6,40,209.3,42,222.3
280,Male,2010,20,224.5,20,208.5,21,212.3
280,Female,2010,20,230.8,20,210.1,21,232.4
280,New Beginnings,2011,39,227.6,39,205.8,41,231.4
280,Male,2011,-,-,-,-,-,-
280,Female,2011,22,232.8,22,207.5,22,245.6
280,New Beginnings,2012,44,227.1,44,215.7,44,233.5
280,Male,2012,-,-,-,-,-,-
280,Female,2012,28,223.6,28,214.5,28,238.3
280,New Beginnings,2013,40,250.7,40,226.4,42,236.6
280,Male,2013,-,-,-,-,-,-
280,Female,2013,22,244.3,22,227.3,23,241
286,Highville,2006,20,276.3,20,242.3,20,245.8
286,Male,2006,-,-,-,-,-,-
286,Female,2006,-,-,-,-,-,-
286,Highville,2007,-,-,-,-,-,-
286,Male,2007,-,-,-,-,-,-
286,Female,2007,-,-,-,-,-,-
286,Highville,2008,20,268.6,20,233.7,20,243.1
286,Male,2008,-,-,-,-,-,-
286,Female,2008,-,-,-,-,-,-
286,Highville,2009,32,245.9,32,226.1,32,235.8
286,Male,2009,-,-,-,-,-,-
286,Female,2009,-,-,-,-,-,-
286,Highville,2010,36,235.4,36,222.4,37,235
286,Male,2010,-,-,-,-,-,-
286,Female,2010,20,238.2,20,225.9,21,239.4
286,Highville,2011,38,243.4,38,225.3,38,244.1
286,Male,2011,-,-,-,-,-,-
286,Female,2011,24,240.2,24,227.6,24,244
286,Highville,2012,35,251.5,34,240.4,34,234.3
286,Male,2012,-,-,-,-,-,-
286,Female,2012,20,253.4,20,248.1,20,238.5
286,Highville,2013,34,249,34,230.6,34,234.9
286,Male,2013,-,-,-,-,-,-
286,Female,2013,-,-,-,-,-,-
288,Ach First Hartford,2011,77,257.1,77,238.3,78,252.3
288,Male,2011,48,256,48,235.3,49,243.8
288,Female,2011,29,259,29,243.1,29,266.6
288,Ach First Hartford,2012,78,252.4,76,233,87,241.4
288,Male,2012,43,249,41,226.1,51,225.4
288,Female,2012,35,256.6,35,241.1,36,264
288,Ach First Hartford,2013,83,237.8,82,234,88,243.4
288,Male,2013,44,240.7,44,234.5,47,238.6
288,Female,2013,39,234.5,38,233.4,41,248.9
289,Elm City Col Prep,2007,48,251.3,48,226.9,47,263.4
289,Male,2007,24,247,24,223,24,253.7
289,Female,2007,24,255.5,24,230.8,23,273.5
289,Elm City Col Prep,2008,52,238.9,52,213.9,52,250.1
289,Male,2008,27,242.3,27,210.4,27,244.4
289,Female,2008,25,235.2,25,217.7,25,256.3
289,Elm City Col Prep,2009,51,250.7,51,228.3,51,264.1
289,Male,2009,25,245,25,222.4,25,258.2
289,Female,2009,26,256.1,26,233.9,26,269.9
289,Elm City Col Prep,2010,55,253.4,54,234.9,54,264.3
289,Male,2010,26,256.2,26,235,25,259.2
289,Female,2010,29,250.9,28,234.8,29,268.8
289,Elm City Col Prep,2011,52,252.9,52,241.1,53,285.6
289,Male,2011,26,251.6,26,236.3,27,266.7
289,Female,2011,26,254.2,26,246,26,305.1
289,Elm City Col Prep,2012,55,252.4,55,235.1,55,270.3
289,Male,2012,21,254.9,21,225.7,21,257
289,Female,2012,34,250.9,34,241,34,278.5
289,Elm City Col Prep,2013,53,259.3,53,245.3,55,272.7
289,Male,2013,-,-,-,-,-,-
289,Female,2013,38,262.5,38,249,38,273.6
1,Andover,2006,44,248.2,44,242.9,44,267.2
1,Special Ed.,2006,-,-,-,-,-,-
1,Not Special Ed.,2006,42,249.4,42,244.4,42,271.2
1,Andover,2007,56,253.6,56,247.3,55,247.1
1,Special Ed.,2007,-,-,-,-,-,-
1,Not Special Ed.,2007,53,255.9,53,248.9,52,248
1,Andover,2008,42,265.2,42,245,42,258.5
1,Special Ed.,2008,-,-,-,-,-,-
1,Not Special Ed.,2008,40,267.7,40,247.9,40,260.3
1,Andover,2009,40,265.2,40,247.6,39,259.4
1,Special Ed.,2009,-,-,-,-,-,-
1,Not Special Ed.,2009,38,269,38,249.4,36,264
1,Andover,2010,34,274.6,34,270.8,35,271
1,Special Ed.,2010,-,-,-,-,-,-
1,Not Special Ed.,2010,32,276.7,32,271.9,32,269.4
1,Andover,2011,47,270.2,47,255.2,48,273.6
1,Special Ed.,2011,-,-,-,-,-,-
1,Not Special Ed.,2011,45,270,45,256.3,45,276.8
1,Andover,2012,41,279.9,41,261.9,41,267.7
1,Special Ed.,2012,-,-,-,-,-,-
1,Not Special Ed.,2012,39,281.7,39,263.4,39,270.1
1,Andover,2013,44,270.8,44,258.7,47,268.2
1,Special Ed.,2013,-,-,-,-,-,-
1,Not Special Ed.,2013,42,275.7,42,263,42,276.9
2,Ansonia,2006,206,234.1,204,226.1,203,236.3
2,Special Ed.,2006,-,-,-,-,-,-
2,Not Special Ed.,2006,191,236.7,189,229.2,189,238.9
2,Ansonia,2007,186,239.4,186,225.7,182,240.8
2,Special Ed.,2007,-,-,-,-,-,-
2,Not Special Ed.,2007,168,245.4,168,231.2,165,247
2,Ansonia,2008,216,248.8,215,222.3,216,241
2,Special Ed.,2008,20,210.6,-,-,-,-
2,Not Special Ed.,2008,196,252.7,196,227.5,197,245.6
2,Ansonia,2009,209,254.6,208,222.5,209,249.8
2,Special Ed.,2009,-,-,-,-,-,-
2,Not Special Ed.,2009,202,255.7,201,222.9,200,251.8
2,Ansonia,2010,213,250.6,208,227.8,216,250.6
2,Special Ed.,2010,-,-,-,-,-,-
2,Not Special Ed.,2010,201,251.6,200,228.8,201,254.6
2,Ansonia,2011,176,246.7,177,225,183,243.2
2,Special Ed.,2011,-,-,-,-,-,-
2,Not Special Ed.,2011,164,249.2,164,229.3,164,250.1
2,Ansonia,2012,177,245.3,176,227.2,187,242.5
2,Special Ed.,2012,-,-,-,-,28,201.1
2,Not Special Ed.,2012,159,249.1,159,228,159,249.8
2,Ansonia,2013,177,235.1,175,225.1,181,242.1
2,Special Ed.,2013,-,-,-,-,-,-
2,Not Special Ed.,2013,165,238.1,165,228.5,165,248
3,Ashford,2006,62,239.5,62,229.1,62,239.2
3,Special Ed.,2006,-,-,-,-,-,-
3,Not Special Ed.,2006,56,243.1,56,233.7,56,244.8
3,Ashford,2007,48,238.2,48,235,47,249.1
3,Special Ed.,2007,-,-,-,-,-,-
3,Not Special Ed.,2007,42,247.5,42,247.4,42,257.6
3,Ashford,2008,47,235.3,47,229.8,47,238.3
3,Special Ed.,2008,-,-,-,-,-,-
3,Not Special Ed.,2008,40,238.9,40,235.3,40,242.1
3,Ashford,2009,47,237.8,47,235.6,53,238.8
3,Special Ed.,2009,-,-,-,-,-,-
3,Not Special Ed.,2009,45,240.3,45,238.6,45,248.1
3,Ashford,2010,44,249.3,44,245.3,45,245
3,Special Ed.,2010,-,-,-,-,-,-
3,Not Special Ed.,2010,40,250.3,40,248.8,40,249.3
3,Ashford,2011,32,267.5,32,256.2,32,252.7
3,Special Ed.,2011,-,-,-,-,-,-
3,Not Special Ed.,2011,29,271.7,29,261.6,29,258.3
3,Ashford,2012,50,248.9,50,252.2,53,254.5
3,Special Ed.,2012,-,-,-,-,-,-
3,Not Special Ed.,2012,48,249.6,48,253.5,48,261.7
3,Ashford,2013,34,248.1,34,239.6,36,236.9
3,Special Ed.,2013,-,-,-,-,-,-
3,Not Special Ed.,2013,30,253.8,30,243.6,30,246.9
4,Avon,2006,254,276.8,254,265,252,290
4,Special Ed.,2006,23,240.2,23,218.7,23,229.4
4,Not Special Ed.,2006,231,280.5,231,269.6,229,296.1
4,Avon,2007,262,276.7,261,261.4,261,286.9
4,Special Ed.,2007,30,229.4,30,224.9,30,245.1
4,Not Special Ed.,2007,232,282.8,231,266.2,231,292.3
4,Avon,2008,284,270.3,284,260.4,283,286.4
4,Special Ed.,2008,35,214,35,204.9,34,239.8
4,Not Special Ed.,2008,249,278.2,249,268.2,249,292.7
4,Avon,2009,293,274.5,293,262.4,296,277.9
4,Special Ed.,2009,23,250.7,22,231.1,27,235.2
4,Not Special Ed.,2009,270,276.5,271,264.9,269,282.2
4,Avon,2010,280,275.9,278,266.5,280,285.1
4,Special Ed.,2010,26,226,24,230.8,26,242.9
4,Not Special Ed.,2010,254,281,254,269.8,254,289.5
4,Avon,2011,259,278.2,260,261.4,263,283.9
4,Special Ed.,2011,26,236.7,26,218.1,29,236.3
4,Not Special Ed.,2011,233,282.9,234,266.2,234,289.8
4,Avon,2012,251,284.2,251,273,254,284.8
4,Special Ed.,2012,24,249.3,24,234.3,27,237.6
4,Not Special Ed.,2012,227,287.9,227,277.1,227,290.4
4,Avon,2013,250,275.6,249,275.4,250,280
4,Special Ed.,2013,24,241.5,23,237.5,25,241
4,Not Special Ed.,2013,226,279.3,226,279.2,225,284.3
5,Barkhamsted,2006,32,268.8,32,251.9,32,267.1
5,Special Ed.,2006,-,-,-,-,-,-
5,Not Special Ed.,2006,30,271,30,253.1,30,269.2
5,Barkhamsted,2007,43,238.4,43,228.8,43,232
5,Special Ed.,2007,-,-,-,-,-,-
5,Not Special Ed.,2007,37,243.4,37,236.5,37,238.9
5,Barkhamsted,2008,56,276,56,255.1,56,262.2
5,Special Ed.,2008,-,-,-,-,-,-
5,Not Special Ed.,2008,47,282.8,47,264.3,47,271.6
5,Barkhamsted,2009,53,266,53,242.1,54,254.1
5,Special Ed.,2009,-,-,-,-,-,-
5,Not Special Ed.,2009,49,269,49,245.8,49,258.8
5,Barkhamsted,2010,51,284.1,51,258.7,51,267.3
5,Special Ed.,2010,-,-,-,-,-,-
5,Not Special Ed.,2010,45,285.4,45,261.9,45,270.6
5,Barkhamsted,2011,34,270.3,33,258.2,35,262.2
5,Special Ed.,2011,-,-,-,-,-,-
5,Not Special Ed.,2011,29,273,29,259.7,29,267.2
5,Barkhamsted,2012,60,274.5,59,249.7,62,254.9
5,Special Ed.,2012,-,-,-,-,-,-
5,Not Special Ed.,2012,57,277.3,57,250.7,57,261.1
5,Barkhamsted,2013,42,269.4,40,250.8,43,256.3
5,Special Ed.,2013,-,-,-,-,-,-
5,Not Special Ed.,2013,36,278.4,36,257.3,36,266.7
7,Berlin,2006,227,266.6,227,246.4,226,270.6
7,Special Ed.,2006,36,216.6,36,198.5,35,218.7
7,Not Special Ed.,2006,191,276.1,191,255.5,191,280.2
7,Berlin,2007,254,278.2,254,253.6,254,267.6
7,Special Ed.,2007,29,228,29,210.9,29,224.6
7,Not Special Ed.,2007,225,284.7,225,259.1,225,273.2
7,Berlin,2008,227,267,226,251.5,227,266.2
7,Special Ed.,2008,26,219.8,25,199.8,26,216.8
7,Not Special Ed.,2008,201,273.1,201,258,201,272.6
7,Berlin,2009,238,271.7,238,247.6,243,263.7
7,Special Ed.,2009,21,228.6,21,206.6,26,228.9
7,Not Special Ed.,2009,217,275.9,217,251.5,217,267.8
7,Berlin,2010,236,273,236,250.8,236,262.1
7,Special Ed.,2010,-,-,-,-,-,-
7,Not Special Ed.,2010,222,276.5,222,253.7,222,265.3
7,Berlin,2011,201,275.8,200,249,202,255.4
7,Special Ed.,2011,-,-,-,-,20,211.2
7,Not Special Ed.,2011,182,281.9,182,253.9,182,260.2
7,Berlin,2012,233,273.3,233,245.4,237,255.6
7,Special Ed.,2012,-,-,-,-,-,-
7,Not Special Ed.,2012,223,275.3,223,247.6,223,259.8
7,Berlin,2013,204,269.7,204,248.4,203,258.1
7,Special Ed.,2013,-,-,-,-,-,-
7,Not Special Ed.,2013,195,271.6,195,250.2,194,260.5
8,Bethany,2006,87,271.1,85,253.3,85,262.5
8,Special Ed.,2006,-,-,-,-,-,-
8,Not Special Ed.,2006,80,274.1,80,255.6,79,266.7
8,Bethany,2007,74,264.3,74,255.2,73,250.6
8,Special Ed.,2007,-,-,-,-,-,-
8,Not Special Ed.,2007,62,272.4,62,263.7,62,258.1
8,Bethany,2008,82,266.7,82,245.6,82,258.7
8,Special Ed.,2008,-,-,-,-,-,-
8,Not Special Ed.,2008,72,268.4,72,249.3,72,259.4
8,Bethany,2009,66,275.8,66,253.2,67,269.4
8,Special Ed.,2009,-,-,-,-,-,-
8,Not Special Ed.,2009,58,275.6,58,258,58,276.8
8,Bethany,2010,76,269.6,77,252.5,78,256
8,Special Ed.,2010,-,-,-,-,-,-
8,Not Special Ed.,2010,69,275.4,69,259.6,69,263.5
8,Bethany,2011,71,262.1,71,257.7,74,248.3
8,Special Ed.,2011,-,-,-,-,-,-
8,Not Special Ed.,2011,63,266.8,63,263.5,63,256.5
8,Bethany,2012,69,270.6,69,260.7,73,254.8
8,Special Ed.,2012,-,-,-,-,-,-
8,Not Special Ed.,2012,65,272.8,65,263.2,65,261
8,Bethany,2013,60,258.9,60,246.7,65,247.5
8,Special Ed.,2013,-,-,-,-,-,-
8,Not Special Ed.,2013,54,263.3,54,250.4,54,256.3
9,Bethel,2006,211,282.4,211,252,209,272.2
9,Special Ed.,2006,22,232.5,22,207.5,21,219.2
9,Not Special Ed.,2006,189,288.2,189,257.2,188,278.1
9,Bethel,2007,238,278.1,238,252.6,238,266.4
9,Special Ed.,2007,20,222.1,20,201,20,215.8
9,Not Special Ed.,2007,218,283.3,218,257.3,218,271
9,Bethel,2008,220,283.9,220,255.9,220,270.4
9,Special Ed.,2008,21,212.6,21,198.8,21,209.3
9,Not Special Ed.,2008,199,291.4,199,262,199,276.9
9,Bethel,2009,205,289.6,199,261.5,209,278.8
9,Special Ed.,2009,-,-,-,-,20,232
9,Not Special Ed.,2009,189,293.3,189,263.9,189,283.8
9,Bethel,2010,230,285,227,258,230,270.4
9,Special Ed.,2010,26,254.3,23,225.7,28,234.6
9,Not Special Ed.,2010,204,288.9,204,261.6,202,275.4
9,Bethel,2011,197,287.1,195,259.3,197,273.4
9,Special Ed.,2011,-,-,-,-,-,-
9,Not Special Ed.,2011,182,290.9,182,262.3,182,277.5
9,Bethel,2012,212,276.5,212,257.4,218,266.9
9,Special Ed.,2012,25,245.9,25,225.7,31,235.6
9,Not Special Ed.,2012,187,280.6,187,261.7,187,272.1
9,Bethel,2013,171,278.2,171,263.6,171,273.1
9,Special Ed.,2013,-,-,-,-,-,-
9,Not Special Ed.,2013,162,278.7,162,263.7,160,275.8
11,Bloomfield,2006,183,253,183,227.9,181,250.7
11,Special Ed.,2006,22,205,22,184.3,21,202.2
11,Not Special Ed.,2006,161,259.6,161,233.8,160,257
11,Bloomfield,2007,159,246.5,159,225.2,159,254.7
11,Special Ed.,2007,-,-,-,-,-,-
11,Not Special Ed.,2007,146,249.2,146,227.9,146,257.9
11,Bloomfield,2008,171,249.3,171,225.8,171,250.2
11,Special Ed.,2008,-,-,-,-,-,-
11,Not Special Ed.,2008,159,253.1,159,230.7,159,255.7
11,Bloomfield,2009,164,239.5,163,224.6,171,245.5
11,Special Ed.,2009,-,-,-,-,-,-
11,Not Special Ed.,2009,159,242.1,159,225.9,159,249.8
11,Bloomfield,2010,144,239.4,141,230.1,151,243.2
11,Special Ed.,2010,-,-,-,-,-,-
11,Not Special Ed.,2010,139,240.2,139,230.4,139,247.8
11,Bloomfield,2011,128,247.4,127,229.9,132,250
11,Special Ed.,2011,-,-,-,-,-,-
11,Not Special Ed.,2011,126,248,126,230.2,126,252.6
11,Bloomfield,2012,115,252.9,110,238.6,116,249.3
11,Special Ed.,2012,-,-,-,-,-,-
11,Not Special Ed.,2012,109,255.8,108,239.1,108,252.5
11,Bloomfield,2013,107,261.7,103,257.3,109,260.6
11,Special Ed.,2013,-,-,-,-,-,-
11,Not Special Ed.,2013,98,266.7,98,259.3,98,267.6
12,Bolton,2006,66,262.5,65,242,65,254
12,Special Ed.,2006,-,-,-,-,-,-
12,Not Special Ed.,2006,61,265.4,60,246.2,60,258.7
12,Bolton,2007,71,294.1,71,256.1,71,276.1
12,Special Ed.,2007,-,-,-,-,-,-
12,Not Special Ed.,2007,69,297,69,257.9,69,278.1
12,Bolton,2008,58,280.2,57,249.1,58,278.3
12,Special Ed.,2008,-,-,-,-,-,-
12,Not Special Ed.,2008,55,285.3,54,253.9,55,283.6
12,Bolton,2009,56,277.5,55,250.4,56,265.6
12,Special Ed.,2009,-,-,-,-,-,-
12,Not Special Ed.,2009,54,280.6,54,251.9,54,268.4
12,Bolton,2010,54,284.7,53,249.4,56,273.1
12,Special Ed.,2010,-,-,-,-,-,-
12,Not Special Ed.,2010,52,286.9,52,249.3,52,278.6
12,Bolton,2011,47,270.1,47,246.3,51,254.7
12,Special Ed.,2011,-,-,-,-,-,-
12,Not Special Ed.,2011,44,274,45,249.5,45,266.6
12,Bolton,2012,53,269,52,247.3,53,261.3
12,Special Ed.,2012,-,-,-,-,-,-
12,Not Special Ed.,2012,48,273.7,48,249.7,48,264.9
12,Bolton,2013,61,259,60,256,62,263.9
