Dist. ID,Category,Status,District,Year,Total Reading,Total Reading Average Scale Score
48,Special Education,Special Ed.,Ellington,2011,-,-
48,Special Education,Not Special Ed.,Ellington,2011,193,253.3
48,Special Education,Special Ed.,Ellington,2012,-,-
48,Special Education,Not Special Ed.,Ellington,2012,194,258
48,Special Education,Special Ed.,Ellington,2013,-,-
48,Special Education,Not Special Ed.,Ellington,2013,199,259.9
49,Special Education,Special Ed.,Enfield,2006,39,200.2
49,Special Education,Not Special Ed.,Enfield,2006,385,242.7
49,Special Education,Special Ed.,Enfield,2007,50,194.2
49,Special Education,Not Special Ed.,Enfield,2007,401,243.9
49,Special Education,Special Ed.,Enfield,2008,59,187.1
49,Special Education,Not Special Ed.,Enfield,2008,387,236.7
49,Special Education,Special Ed.,Enfield,2009,48,200
49,Special Education,Not Special Ed.,Enfield,2009,390,243.8
49,Special Education,Special Ed.,Enfield,2010,43,206.5
49,Special Education,Not Special Ed.,Enfield,2010,364,244.3
49,Special Education,Special Ed.,Enfield,2011,43,201.8
49,Special Education,Not Special Ed.,Enfield,2011,376,247.9
49,Special Education,Special Ed.,Enfield,2012,30,220.1
49,Special Education,Not Special Ed.,Enfield,2012,356,248.6
49,Special Education,Special Ed.,Enfield,2013,33,223.1
49,Special Education,Not Special Ed.,Enfield,2013,319,249.3
50,Special Education,Special Ed.,Essex,2006,-,-
50,Special Education,Not Special Ed.,Essex,2006,82,261.9
50,Special Education,Special Ed.,Essex,2007,-,-
50,Special Education,Not Special Ed.,Essex,2007,60,265.8
50,Special Education,Special Ed.,Essex,2008,-,-
50,Special Education,Not Special Ed.,Essex,2008,72,260.9
50,Special Education,Special Ed.,Essex,2009,-,-
50,Special Education,Not Special Ed.,Essex,2009,93,264.8
50,Special Education,Special Ed.,Essex,2010,-,-
50,Special Education,Not Special Ed.,Essex,2010,64,263.3
50,Special Education,Special Ed.,Essex,2011,-,-
50,Special Education,Not Special Ed.,Essex,2011,68,258
50,Special Education,Special Ed.,Essex,2012,-,-
50,Special Education,Not Special Ed.,Essex,2012,69,261.3
50,Special Education,Special Ed.,Essex,2013,-,-
50,Special Education,Not Special Ed.,Essex,2013,82,265.3
51,Special Education,Special Ed.,Fairfield,2006,73,204.2
51,Special Education,Not Special Ed.,Fairfield,2006,644,264.8
51,Special Education,Special Ed.,Fairfield,2007,73,186.8
51,Special Education,Not Special Ed.,Fairfield,2007,731,257
51,Special Education,Special Ed.,Fairfield,2008,78,210.6
51,Special Education,Not Special Ed.,Fairfield,2008,737,266
51,Special Education,Special Ed.,Fairfield,2009,70,211.8
51,Special Education,Not Special Ed.,Fairfield,2009,724,262.1
51,Special Education,Special Ed.,Fairfield,2010,79,217.8
51,Special Education,Not Special Ed.,Fairfield,2010,750,263.3
51,Special Education,Special Ed.,Fairfield,2011,63,222.4
51,Special Education,Not Special Ed.,Fairfield,2011,674,264.8
51,Special Education,Special Ed.,Fairfield,2012,65,229.4
51,Special Education,Not Special Ed.,Fairfield,2012,727,265.4
51,Special Education,Special Ed.,Fairfield,2013,45,228.5
51,Special Education,Not Special Ed.,Fairfield,2013,662,267.6
52,Special Education,Special Ed.,Farmington,2006,29,218.1
52,Special Education,Not Special Ed.,Farmington,2006,292,266
52,Special Education,Special Ed.,Farmington,2007,28,227.3
52,Special Education,Not Special Ed.,Farmington,2007,295,262.5
52,Special Education,Special Ed.,Farmington,2008,35,212
52,Special Education,Not Special Ed.,Farmington,2008,257,268.1
52,Special Education,Special Ed.,Farmington,2009,27,228.5
52,Special Education,Not Special Ed.,Farmington,2009,238,269.5
52,Special Education,Special Ed.,Farmington,2010,20,225.2
52,Special Education,Not Special Ed.,Farmington,2010,249,267.4
52,Special Education,Special Ed.,Farmington,2011,23,219.1
52,Special Education,Not Special Ed.,Farmington,2011,260,270.6
52,Special Education,Special Ed.,Farmington,2012,26,249
52,Special Education,Not Special Ed.,Farmington,2012,285,271.9
52,Special Education,Special Ed.,Farmington,2013,23,225.2
52,Special Education,Not Special Ed.,Farmington,2013,289,264.8
53,Special Education,Special Ed.,Franklin,2006,-,-
53,Special Education,Not Special Ed.,Franklin,2006,-,-
53,Special Education,Special Ed.,Franklin,2007,-,-
53,Special Education,Not Special Ed.,Franklin,2007,-,-
53,Special Education,Special Ed.,Franklin,2008,-,-
53,Special Education,Not Special Ed.,Franklin,2008,-,-
53,Special Education,Special Ed.,Franklin,2009,-,-
53,Special Education,Not Special Ed.,Franklin,2009,29,253.4
53,Special Education,Special Ed.,Franklin,2010,-,-
53,Special Education,Not Special Ed.,Franklin,2010,21,261.1
53,Special Education,Special Ed.,Franklin,2011,-,-
53,Special Education,Not Special Ed.,Franklin,2011,-,-
53,Special Education,Special Ed.,Franklin,2012,-,-
53,Special Education,Not Special Ed.,Franklin,2012,-,-
53,Special Education,Special Ed.,Franklin,2013,-,-
53,Special Education,Not Special Ed.,Franklin,2013,-,-
54,Special Education,Special Ed.,Glastonbury,2006,54,215.5
54,Special Education,Not Special Ed.,Glastonbury,2006,480,262.7
54,Special Education,Special Ed.,Glastonbury,2007,57,210.6
54,Special Education,Not Special Ed.,Glastonbury,2007,468,259.6
54,Special Education,Special Ed.,Glastonbury,2008,40,213
54,Special Education,Not Special Ed.,Glastonbury,2008,449,261.9
54,Special Education,Special Ed.,Glastonbury,2009,29,211.1
54,Special Education,Not Special Ed.,Glastonbury,2009,452,260.1
54,Special Education,Special Ed.,Glastonbury,2010,38,219.4
54,Special Education,Not Special Ed.,Glastonbury,2010,485,262.2
54,Special Education,Special Ed.,Glastonbury,2011,27,228.3
54,Special Education,Not Special Ed.,Glastonbury,2011,482,261.2
54,Special Education,Special Ed.,Glastonbury,2012,25,218.4
54,Special Education,Not Special Ed.,Glastonbury,2012,462,264.8
54,Special Education,Special Ed.,Glastonbury,2013,22,234.5
54,Special Education,Not Special Ed.,Glastonbury,2013,424,263.5
56,Special Education,Special Ed.,Granby,2006,-,-
56,Special Education,Not Special Ed.,Granby,2006,145,263.4
56,Special Education,Special Ed.,Granby,2007,25,232.6
56,Special Education,Not Special Ed.,Granby,2007,165,264.7
56,Special Education,Special Ed.,Granby,2008,21,227.6
56,Special Education,Not Special Ed.,Granby,2008,136,263.8
56,Special Education,Special Ed.,Granby,2009,-,-
56,Special Education,Not Special Ed.,Granby,2009,159,267
56,Special Education,Special Ed.,Granby,2010,-,-
56,Special Education,Not Special Ed.,Granby,2010,158,260.8
56,Special Education,Special Ed.,Granby,2011,-,-
56,Special Education,Not Special Ed.,Granby,2011,150,261.2
56,Special Education,Special Ed.,Granby,2012,-,-
56,Special Education,Not Special Ed.,Granby,2012,137,272.5
56,Special Education,Special Ed.,Granby,2013,-,-
56,Special Education,Not Special Ed.,Granby,2013,134,268
57,Special Education,Special Ed.,Greenwich,2006,65,214.6
57,Special Education,Not Special Ed.,Greenwich,2006,592,262
57,Special Education,Special Ed.,Greenwich,2007,80,198.6
57,Special Education,Not Special Ed.,Greenwich,2007,609,262.1
57,Special Education,Special Ed.,Greenwich,2008,71,201
57,Special Education,Not Special Ed.,Greenwich,2008,605,261.9
57,Special Education,Special Ed.,Greenwich,2009,41,213.8
57,Special Education,Not Special Ed.,Greenwich,2009,584,261.7
57,Special Education,Special Ed.,Greenwich,2010,41,210.5
57,Special Education,Not Special Ed.,Greenwich,2010,662,259.6
57,Special Education,Special Ed.,Greenwich,2011,33,203.2
57,Special Education,Not Special Ed.,Greenwich,2011,633,257.2
57,Special Education,Special Ed.,Greenwich,2012,33,213.9
57,Special Education,Not Special Ed.,Greenwich,2012,614,269.1
57,Special Education,Special Ed.,Greenwich,2013,26,224.4
57,Special Education,Not Special Ed.,Greenwich,2013,613,263.7
58,Special Education,Special Ed.,Griswold,2006,-,-
58,Special Education,Not Special Ed.,Griswold,2006,109,247.1
58,Special Education,Special Ed.,Griswold,2007,-,-
58,Special Education,Not Special Ed.,Griswold,2007,121,236.2
58,Special Education,Special Ed.,Griswold,2008,-,-
58,Special Education,Not Special Ed.,Griswold,2008,122,236.7
58,Special Education,Special Ed.,Griswold,2009,-,-
58,Special Education,Not Special Ed.,Griswold,2009,138,228
58,Special Education,Special Ed.,Griswold,2010,-,-
58,Special Education,Not Special Ed.,Griswold,2010,129,232.5
58,Special Education,Special Ed.,Griswold,2011,-,-
58,Special Education,Not Special Ed.,Griswold,2011,121,239.4
58,Special Education,Special Ed.,Griswold,2012,-,-
58,Special Education,Not Special Ed.,Griswold,2012,115,239.5
58,Special Education,Special Ed.,Griswold,2013,-,-
58,Special Education,Not Special Ed.,Griswold,2013,108,239.3
59,Special Education,Special Ed.,Groton,2006,49,184.5
59,Special Education,Not Special Ed.,Groton,2006,310,249
59,Special Education,Special Ed.,Groton,2007,57,193.2
59,Special Education,Not Special Ed.,Groton,2007,315,245.2
59,Special Education,Special Ed.,Groton,2008,44,169.4
59,Special Education,Not Special Ed.,Groton,2008,349,241.6
59,Special Education,Special Ed.,Groton,2009,46,197.4
59,Special Education,Not Special Ed.,Groton,2009,336,239
59,Special Education,Special Ed.,Groton,2010,37,205.2
59,Special Education,Not Special Ed.,Groton,2010,339,241.7
59,Special Education,Special Ed.,Groton,2011,31,204
59,Special Education,Not Special Ed.,Groton,2011,299,244.9
59,Special Education,Special Ed.,Groton,2012,27,218.3
59,Special Education,Not Special Ed.,Groton,2012,336,240.8
59,Special Education,Special Ed.,Groton,2013,32,209.9
59,Special Education,Not Special Ed.,Groton,2013,313,243.7
60,Special Education,Special Ed.,Guilford,2006,20,202.2
60,Special Education,Not Special Ed.,Guilford,2006,264,259.3
60,Special Education,Special Ed.,Guilford,2007,32,217.5
60,Special Education,Not Special Ed.,Guilford,2007,234,260
60,Special Education,Special Ed.,Guilford,2008,28,208.5
60,Special Education,Not Special Ed.,Guilford,2008,252,259.6
60,Special Education,Special Ed.,Guilford,2009,20,216
60,Special Education,Not Special Ed.,Guilford,2009,273,258
60,Special Education,Special Ed.,Guilford,2010,21,204
60,Special Education,Not Special Ed.,Guilford,2010,249,260.6
60,Special Education,Special Ed.,Guilford,2011,21,204.3
60,Special Education,Not Special Ed.,Guilford,2011,264,264.4
60,Special Education,Special Ed.,Guilford,2012,-,-
60,Special Education,Not Special Ed.,Guilford,2012,256,265.9
60,Special Education,Special Ed.,Guilford,2013,21,228.1
60,Special Education,Not Special Ed.,Guilford,2013,230,266.9
62,Special Education,Special Ed.,Hamden,2006,53,185.6
62,Special Education,Not Special Ed.,Hamden,2006,360,233.5
62,Special Education,Special Ed.,Hamden,2007,44,178
62,Special Education,Not Special Ed.,Hamden,2007,409,230.7
62,Special Education,Special Ed.,Hamden,2008,50,186.1
62,Special Education,Not Special Ed.,Hamden,2008,384,236.6
62,Special Education,Special Ed.,Hamden,2009,23,189.6
62,Special Education,Not Special Ed.,Hamden,2009,385,230.2
62,Special Education,Special Ed.,Hamden,2010,-,-
62,Special Education,Not Special Ed.,Hamden,2010,345,236
62,Special Education,Special Ed.,Hamden,2011,21,211.5
62,Special Education,Not Special Ed.,Hamden,2011,357,239.5
62,Special Education,Special Ed.,Hamden,2012,27,203.4
62,Special Education,Not Special Ed.,Hamden,2012,342,243.2
62,Special Education,Special Ed.,Hamden,2013,-,-
62,Special Education,Not Special Ed.,Hamden,2013,370,238.9
63,Special Education,Special Ed.,Hampton,2006,-,-
63,Special Education,Not Special Ed.,Hampton,2006,-,-
63,Special Education,Not Special Ed.,Hampton,2007,-,-
63,Special Education,Special Ed.,Hampton,2008,-,-
63,Special Education,Not Special Ed.,Hampton,2008,-,-
63,Special Education,Special Ed.,Hampton,2009,-,-
63,Special Education,Not Special Ed.,Hampton,2009,21,228.9
63,Special Education,Special Ed.,Hampton,2010,NA,NA
63,Special Education,Not Special Ed.,Hampton,2010,-,-
63,Special Education,Special Ed.,Hampton,2011,-,-
63,Special Education,Not Special Ed.,Hampton,2011,-,-
63,Special Education,Special Ed.,Hampton,2012,-,-
63,Special Education,Not Special Ed.,Hampton,2012,-,-
63,Special Education,Not Special Ed.,Hampton,2013,-,-
64,Special Education,Special Ed.,Hartford,2006,225,164.4
64,Special Education,Not Special Ed.,Hartford,2006,1424,204
64,Special Education,Special Ed.,Hartford,2007,174,163.8
64,Special Education,Not Special Ed.,Hartford,2007,1523,202.8
64,Special Education,Special Ed.,Hartford,2008,168,158
64,Special Education,Not Special Ed.,Hartford,2008,1439,206.1
64,Special Education,Special Ed.,Hartford,2009,78,177.1
64,Special Education,Not Special Ed.,Hartford,2009,1366,208
64,Special Education,Special Ed.,Hartford,2010,70,188.6
64,Special Education,Not Special Ed.,Hartford,2010,1333,212.5
64,Special Education,Special Ed.,Hartford,2011,45,203.2
64,Special Education,Not Special Ed.,Hartford,2011,1286,217.3
64,Special Education,Special Ed.,Hartford,2012,47,195.9
64,Special Education,Not Special Ed.,Hartford,2012,1289,219.3
64,Special Education,Special Ed.,Hartford,2013,40,202.2
64,Special Education,Not Special Ed.,Hartford,2013,1237,220.7
65,Special Education,Not Special Ed.,Hartland,2006,20,272.4
65,Special Education,Special Ed.,Hartland,2007,-,-
65,Special Education,Not Special Ed.,Hartland,2007,-,-
65,Special Education,Special Ed.,Hartland,2008,-,-
65,Special Education,Not Special Ed.,Hartland,2008,24,263.9
65,Special Education,Special Ed.,Hartland,2009,-,-
65,Special Education,Not Special Ed.,Hartland,2009,-,-
65,Special Education,Special Ed.,Hartland,2010,NA,NA
65,Special Education,Not Special Ed.,Hartland,2010,20,269.5
65,Special Education,Special Ed.,Hartland,2011,-,-
65,Special Education,Not Special Ed.,Hartland,2011,-,-
65,Special Education,Special Ed.,Hartland,2012,NA,NA
65,Special Education,Not Special Ed.,Hartland,2012,25,235.2
65,Special Education,Special Ed.,Hartland,2013,-,-
65,Special Education,Not Special Ed.,Hartland,2013,25,245
67,Special Education,Special Ed.,Hebron,2006,-,-
67,Special Education,Not Special Ed.,Hebron,2006,165,258.9
67,Special Education,Special Ed.,Hebron,2007,-,-
67,Special Education,Not Special Ed.,Hebron,2007,143,266.4
67,Special Education,Special Ed.,Hebron,2008,21,197
67,Special Education,Not Special Ed.,Hebron,2008,143,260.4
67,Special Education,Special Ed.,Hebron,2009,-,-
67,Special Education,Not Special Ed.,Hebron,2009,160,266.7
67,Special Education,Special Ed.,Hebron,2010,-,-
67,Special Education,Not Special Ed.,Hebron,2010,133,264.6
67,Special Education,Special Ed.,Hebron,2011,-,-
67,Special Education,Not Special Ed.,Hebron,2011,148,265.2
67,Special Education,Special Ed.,Hebron,2012,-,-
67,Special Education,Not Special Ed.,Hebron,2012,139,266.3
67,Special Education,Special Ed.,Hebron,2013,-,-
67,Special Education,Not Special Ed.,Hebron,2013,111,262.6
68,Special Education,Special Ed.,Kent,2006,-,-
68,Special Education,Not Special Ed.,Kent,2006,21,256.3
68,Special Education,Not Special Ed.,Kent,2007,22,265
68,Special Education,Special Ed.,Kent,2008,-,-
68,Special Education,Not Special Ed.,Kent,2008,22,276.1
68,Special Education,Special Ed.,Kent,2009,-,-
68,Special Education,Not Special Ed.,Kent,2009,21,270
68,Special Education,Special Ed.,Kent,2010,-,-
68,Special Education,Not Special Ed.,Kent,2010,26,246.8
68,Special Education,Special Ed.,Kent,2011,-,-
68,Special Education,Not Special Ed.,Kent,2011,24,267.3
68,Special Education,Special Ed.,Kent,2012,-,-
68,Special Education,Not Special Ed.,Kent,2012,33,261.2
68,Special Education,Special Ed.,Kent,2013,-,-
68,Special Education,Not Special Ed.,Kent,2013,35,262.4
69,Special Education,Special Ed.,Killingly,2006,-,-
69,Special Education,Not Special Ed.,Killingly,2006,158,240
69,Special Education,Special Ed.,Killingly,2007,22,191.5
69,Special Education,Not Special Ed.,Killingly,2007,176,238.3
69,Special Education,Special Ed.,Killingly,2008,26,183.8
69,Special Education,Not Special Ed.,Killingly,2008,165,239.4
69,Special Education,Special Ed.,Killingly,2009,25,199.4
69,Special Education,Not Special Ed.,Killingly,2009,185,235.8
69,Special Education,Special Ed.,Killingly,2010,20,185.9
69,Special Education,Not Special Ed.,Killingly,2010,175,242.2
69,Special Education,Special Ed.,Killingly,2011,-,-
69,Special Education,Not Special Ed.,Killingly,2011,165,246.5
69,Special Education,Special Ed.,Killingly,2012,-,-
69,Special Education,Not Special Ed.,Killingly,2012,169,246.3
69,Special Education,Special Ed.,Killingly,2013,-,-
69,Special Education,Not Special Ed.,Killingly,2013,149,244.8
71,Special Education,Special Ed.,Lebanon,2006,-,-
71,Special Education,Not Special Ed.,Lebanon,2006,90,250
71,Special Education,Special Ed.,Lebanon,2007,-,-
71,Special Education,Not Special Ed.,Lebanon,2007,85,245.4
71,Special Education,Special Ed.,Lebanon,2008,-,-
71,Special Education,Not Special Ed.,Lebanon,2008,89,246.7
71,Special Education,Special Ed.,Lebanon,2009,-,-
71,Special Education,Not Special Ed.,Lebanon,2009,79,241.5
71,Special Education,Special Ed.,Lebanon,2010,-,-
71,Special Education,Not Special Ed.,Lebanon,2010,81,242.9
71,Special Education,Special Ed.,Lebanon,2011,-,-
71,Special Education,Not Special Ed.,Lebanon,2011,78,240
71,Special Education,Special Ed.,Lebanon,2012,-,-
71,Special Education,Not Special Ed.,Lebanon,2012,70,247.7
71,Special Education,Special Ed.,Lebanon,2013,-,-
71,Special Education,Not Special Ed.,Lebanon,2013,69,250.4
